address_id,customer_id,address_type,street_address,city,postal_code,country_id
1636,818,BILLING,164 Billing Ave,Los Angeles,72249,US
1637,819,SHIPPING,550 Shipping Way,Chicago,78667,JP
1638,819,BILLING,312 Billing Ave,Tokyo,89787,JP
1639,820,SHIPPING,165 Shipping Way,New York,45111,DE
1640,820,BILLING,724 Billing Ave,Phoenix,27177,CA
1641,821,SHIPPING,909 Shipping Way,Toronto,40463,CA
1642,821,BILLING,363 Billing Ave,London,22216,UK
1643,822,SHIPPING,436 Shipping Way,Paris,16150,CA
1644,822,BILLING,671 Billing Ave,Phoenix,33268,US
1645,823,SHIPPING,809 Shipping Way,Phoenix,14169,UK
1646,823,BILLING,406 Billing Ave,Toronto,53985,JP
1647,824,SHIPPING,432 Shipping Way,Houston,52973,DE
1648,824,BILLING,482 Billing Ave,Berlin,96335,US
1649,825,SHIPPING,128 Shipping Way,Berlin,31925,JP
1650,825,BILLING,761 Billing Ave,Houston,58906,US
1651,826,SHIPPING,207 Shipping Way,Paris,54934,US
1652,826,BILLING,163 Billing Ave,Chicago,76634,DE
1653,827,SHIPPING,226 Shipping Way,Houston,51882,US
1654,827,BILLING,236 Billing Ave,Houston,13487,US
1655,828,SHIPPING,436 Shipping Way,Phoenix,67206,JP
1656,828,BILLING,879 Billing Ave,Houston,46402,UK
1657,829,SHIPPING,784 Shipping Way,Tokyo,12511,UK
1658,829,BILLING,745 Billing Ave,Houston,21538,DE
1659,830,SHIPPING,152 Shipping Way,Phoenix,64185,CA
1660,830,BILLING,745 Billing Ave,New York,61356,CA
1661,831,SHIPPING,111 Shipping Way,Berlin,57977,CA
1662,831,BILLING,750 Billing Ave,New York,31141,UK
1663,832,SHIPPING,964 Shipping Way,London,25178,DE
1664,832,BILLING,121 Billing Ave,Paris,91802,CA
1665,833,SHIPPING,239 Shipping Way,Houston,24417,US
1666,833,BILLING,641 Billing Ave,Los Angeles,12442,JP
1667,834,SHIPPING,210 Shipping Way,New York,95285,DE
1668,834,BILLING,476 Billing Ave,Phoenix,81028,DE
1669,835,SHIPPING,763 Shipping Way,Toronto,30773,CA
1670,835,BILLING,81 Billing Ave,New York,38152,DE
1671,836,SHIPPING,462 Shipping Way,Tokyo,25479,UK
1672,836,BILLING,68 Billing Ave,Los Angeles,72293,US
1673,837,SHIPPING,255 Shipping Way,Los Angeles,90762,US
1674,837,BILLING,26 Billing Ave,Toronto,51548,CA
1675,838,SHIPPING,668 Shipping Way,Phoenix,70790,JP
1676,838,BILLING,142 Billing Ave,Los Angeles,11085,JP
1677,839,SHIPPING,615 Shipping Way,New York,36014,CA
1678,839,BILLING,799 Billing Ave,Phoenix,91806,UK
1679,840,SHIPPING,870 Shipping Way,Paris,63943,UK
1680,840,BILLING,791 Billing Ave,Los Angeles,85902,DE
1681,841,SHIPPING,367 Shipping Way,Houston,99293,DE
1682,841,BILLING,160 Billing Ave,Berlin,35020,US
1683,842,SHIPPING,736 Shipping Way,London,38723,DE
1684,842,BILLING,413 Billing Ave,Houston,92857,UK
1685,843,SHIPPING,304 Shipping Way,Phoenix,96663,UK
1686,843,BILLING,420 Billing Ave,Los Angeles,82385,JP
1687,844,SHIPPING,258 Shipping Way,New York,19443,US
1688,844,BILLING,887 Billing Ave,Paris,84974,US
1689,845,SHIPPING,956 Shipping Way,Chicago,24196,JP
1690,845,BILLING,13 Billing Ave,Paris,29429,UK
1691,846,SHIPPING,483 Shipping Way,Los Angeles,98237,DE
1692,846,BILLING,202 Billing Ave,London,20245,CA
1693,847,SHIPPING,262 Shipping Way,Berlin,41872,UK
1694,847,BILLING,781 Billing Ave,Toronto,26975,DE
1695,848,SHIPPING,989 Shipping Way,London,43559,CA
1696,848,BILLING,458 Billing Ave,Toronto,42888,US
1697,849,SHIPPING,539 Shipping Way,Chicago,62232,JP
1698,849,BILLING,732 Billing Ave,Tokyo,36896,UK
1699,850,SHIPPING,406 Shipping Way,Berlin,13524,UK
1700,850,BILLING,72 Billing Ave,Toronto,78041,UK
1701,851,SHIPPING,158 Shipping Way,Paris,51735,JP
1702,851,BILLING,44 Billing Ave,New York,26245,JP
1703,852,SHIPPING,861 Shipping Way,New York,60744,DE
1704,852,BILLING,370 Billing Ave,Chicago,13839,JP
1705,853,SHIPPING,784 Shipping Way,Berlin,11163,JP
1706,853,BILLING,666 Billing Ave,Los Angeles,79275,UK
1707,854,SHIPPING,319 Shipping Way,London,44643,US
1708,854,BILLING,366 Billing Ave,Toronto,35005,US
1709,855,SHIPPING,506 Shipping Way,London,62808,US
1710,855,BILLING,664 Billing Ave,Los Angeles,71003,DE
1711,856,SHIPPING,807 Shipping Way,Tokyo,37203,UK
1712,856,BILLING,704 Billing Ave,Toronto,88530,JP
1713,857,SHIPPING,842 Shipping Way,London,66322,US
1714,857,BILLING,698 Billing Ave,Toronto,56779,UK
1715,858,SHIPPING,825 Shipping Way,Houston,40066,UK
1716,858,BILLING,772 Billing Ave,Phoenix,75399,DE
1717,859,SHIPPING,82 Shipping Way,Paris,73837,US
1718,859,BILLING,593 Billing Ave,Chicago,15066,US
1719,860,SHIPPING,228 Shipping Way,Tokyo,51071,JP
1720,860,BILLING,352 Billing Ave,Los Angeles,38851,DE
1721,861,SHIPPING,528 Shipping Way,Chicago,68706,UK
1722,861,BILLING,816 Billing Ave,Chicago,32427,UK
1723,862,SHIPPING,559 Shipping Way,Paris,56465,DE
1724,862,BILLING,939 Billing Ave,Phoenix,80962,CA
1725,863,SHIPPING,500 Shipping Way,Chicago,26528,UK
1726,863,BILLING,265 Billing Ave,Toronto,70971,DE
1727,864,SHIPPING,952 Shipping Way,Paris,26455,JP
1728,864,BILLING,67 Billing Ave,Chicago,98141,UK
1729,865,SHIPPING,485 Shipping Way,New York,36742,UK
1730,865,BILLING,97 Billing Ave,Phoenix,45074,CA
1731,866,SHIPPING,209 Shipping Way,New York,35045,US
1732,866,BILLING,345 Billing Ave,Paris,81736,JP
1733,867,SHIPPING,197 Shipping Way,Los Angeles,92277,JP
1734,867,BILLING,937 Billing Ave,Paris,24818,CA
1735,868,SHIPPING,514 Shipping Way,Toronto,81547,DE
1736,868,BILLING,148 Billing Ave,Toronto,89649,DE
1737,869,SHIPPING,695 Shipping Way,London,99374,US
1738,869,BILLING,365 Billing Ave,Los Angeles,73732,CA
1739,870,SHIPPING,71 Shipping Way,Los Angeles,68892,JP
1740,870,BILLING,680 Billing Ave,Phoenix,18602,DE
1741,871,SHIPPING,466 Shipping Way,Berlin,93813,UK
1742,871,BILLING,911 Billing Ave,Chicago,46304,DE
1743,872,SHIPPING,436 Shipping Way,Berlin,79720,CA
1744,872,BILLING,708 Billing Ave,Toronto,39724,US
1745,873,SHIPPING,964 Shipping Way,Houston,12972,UK
1746,873,BILLING,179 Billing Ave,New York,73665,US
1747,874,SHIPPING,10 Shipping Way,Houston,32582,JP
1748,874,BILLING,993 Billing Ave,Berlin,27449,DE
1749,875,SHIPPING,811 Shipping Way,Toronto,95608,CA
1750,875,BILLING,839 Billing Ave,Toronto,40968,CA
1751,876,SHIPPING,502 Shipping Way,Chicago,17576,US
1752,876,BILLING,956 Billing Ave,Houston,12524,UK
1753,877,SHIPPING,634 Shipping Way,New York,43472,JP
1754,877,BILLING,601 Billing Ave,Tokyo,44308,JP
1755,878,SHIPPING,651 Shipping Way,Paris,51918,DE
1756,878,BILLING,160 Billing Ave,Houston,91630,CA
1757,879,SHIPPING,864 Shipping Way,Toronto,42932,US
1758,879,BILLING,720 Billing Ave,Tokyo,18408,CA
1759,880,SHIPPING,699 Shipping Way,Tokyo,81852,DE
1760,880,BILLING,70 Billing Ave,Paris,35263,CA
1761,881,SHIPPING,500 Shipping Way,Paris,98870,CA
1762,881,BILLING,419 Billing Ave,New York,90706,US
1763,882,SHIPPING,507 Shipping Way,New York,14130,US
1764,882,BILLING,648 Billing Ave,Toronto,49794,DE
1765,883,SHIPPING,763 Shipping Way,Los Angeles,24055,US
1766,883,BILLING,143 Billing Ave,Paris,95633,CA
1767,884,SHIPPING,893 Shipping Way,Toronto,37789,UK
1768,884,BILLING,893 Billing Ave,Phoenix,53241,UK
1769,885,SHIPPING,981 Shipping Way,Chicago,37940,UK
1770,885,BILLING,788 Billing Ave,Berlin,95126,DE
1771,886,SHIPPING,679 Shipping Way,Los Angeles,70240,UK
1772,886,BILLING,405 Billing Ave,Los Angeles,75104,US
1773,887,SHIPPING,300 Shipping Way,Toronto,85698,DE
1774,887,BILLING,524 Billing Ave,Toronto,58591,CA
1775,888,SHIPPING,60 Shipping Way,Los Angeles,80438,UK
1776,888,BILLING,825 Billing Ave,Phoenix,46069,DE
1777,889,SHIPPING,978 Shipping Way,Los Angeles,77786,JP
1778,889,BILLING,662 Billing Ave,Berlin,28381,UK
1779,890,SHIPPING,738 Shipping Way,Berlin,18612,DE
1780,890,BILLING,972 Billing Ave,Houston,30499,JP
1781,891,SHIPPING,750 Shipping Way,Berlin,61415,DE
1782,891,BILLING,375 Billing Ave,Houston,95486,UK
1783,892,SHIPPING,578 Shipping Way,Los Angeles,27320,JP
1784,892,BILLING,648 Billing Ave,Los Angeles,68032,DE
1785,893,SHIPPING,741 Shipping Way,Toronto,69555,DE
1786,893,BILLING,767 Billing Ave,Paris,79337,US
1787,894,SHIPPING,18 Shipping Way,Chicago,26681,CA
1788,894,BILLING,784 Billing Ave,Toronto,16415,US
1789,895,SHIPPING,629 Shipping Way,Houston,97703,JP
1790,895,BILLING,795 Billing Ave,London,72064,UK
1791,896,SHIPPING,886 Shipping Way,Los Angeles,61911,JP
1792,896,BILLING,309 Billing Ave,Tokyo,84484,UK
1793,897,SHIPPING,987 Shipping Way,London,38178,UK
1794,897,BILLING,812 Billing Ave,New York,49160,UK
1795,898,SHIPPING,671 Shipping Way,London,86506,DE
1796,898,BILLING,827 Billing Ave,Tokyo,84661,DE
1797,899,SHIPPING,669 Shipping Way,Los Angeles,76885,JP
1798,899,BILLING,792 Billing Ave,Houston,75839,UK
1799,900,SHIPPING,607 Shipping Way,Paris,12163,UK
1800,900,BILLING,895 Billing Ave,London,34358,JP
1801,901,SHIPPING,256 Shipping Way,London,86732,UK
1802,901,BILLING,748 Billing Ave,Paris,57807,JP
1803,902,SHIPPING,18 Shipping Way,Berlin,22358,UK
1804,902,BILLING,306 Billing Ave,Tokyo,47486,US
1805,903,SHIPPING,805 Shipping Way,London,26780,US
1806,903,BILLING,374 Billing Ave,New York,34642,DE
1807,904,SHIPPING,50 Shipping Way,Toronto,42174,JP
1808,904,BILLING,303 Billing Ave,Los Angeles,76686,CA
1809,905,SHIPPING,788 Shipping Way,Toronto,48112,UK
1810,905,BILLING,805 Billing Ave,Tokyo,52281,CA
1811,906,SHIPPING,423 Shipping Way,Berlin,67078,JP
1812,906,BILLING,187 Billing Ave,Chicago,76800,JP
1813,907,SHIPPING,966 Shipping Way,Los Angeles,63849,CA
1814,907,BILLING,443 Billing Ave,Phoenix,49432,JP
1815,908,SHIPPING,555 Shipping Way,Paris,48542,JP
1816,908,BILLING,886 Billing Ave,Paris,36659,UK
1817,909,SHIPPING,374 Shipping Way,Tokyo,14746,UK
1818,909,BILLING,220 Billing Ave,Tokyo,46255,US
1819,910,SHIPPING,380 Shipping Way,Los Angeles,64487,UK
1820,910,BILLING,638 Billing Ave,Phoenix,45515,JP
1821,911,SHIPPING,704 Shipping Way,London,26595,DE
1822,911,BILLING,413 Billing Ave,Chicago,44088,CA
1823,912,SHIPPING,899 Shipping Way,Chicago,32259,JP
1824,912,BILLING,461 Billing Ave,Houston,16628,DE
1825,913,SHIPPING,800 Shipping Way,London,83317,JP
1826,913,BILLING,583 Billing Ave,Berlin,22427,JP
1827,914,SHIPPING,356 Shipping Way,Paris,74626,US
1828,914,BILLING,504 Billing Ave,Tokyo,92676,DE
1829,915,SHIPPING,629 Shipping Way,Los Angeles,85721,CA
1830,915,BILLING,461 Billing Ave,Toronto,19086,UK
1831,916,SHIPPING,723 Shipping Way,Phoenix,69520,CA
1832,916,BILLING,35 Billing Ave,London,64361,US
1833,917,SHIPPING,537 Shipping Way,Tokyo,71635,CA
1834,917,BILLING,715 Billing Ave,Toronto,42005,DE
1835,918,SHIPPING,359 Shipping Way,Phoenix,72814,US
1836,918,BILLING,256 Billing Ave,New York,10941,JP
1837,919,SHIPPING,356 Shipping Way,Berlin,59514,US
1838,919,BILLING,726 Billing Ave,Berlin,71756,CA
1839,920,SHIPPING,574 Shipping Way,New York,11145,UK
1840,920,BILLING,765 Billing Ave,London,15860,US
1841,921,SHIPPING,327 Shipping Way,Phoenix,35796,UK
1842,921,BILLING,228 Billing Ave,Berlin,65242,CA
1843,922,SHIPPING,982 Shipping Way,Chicago,44768,UK
1844,922,BILLING,873 Billing Ave,Los Angeles,90106,JP
1845,923,SHIPPING,105 Shipping Way,Los Angeles,25303,JP
1846,923,BILLING,497 Billing Ave,Toronto,17304,US
1847,924,SHIPPING,861 Shipping Way,Phoenix,20203,DE
1848,924,BILLING,967 Billing Ave,London,66513,DE
1849,925,SHIPPING,290 Shipping Way,Tokyo,37169,UK
1850,925,BILLING,823 Billing Ave,London,23825,JP
1851,926,SHIPPING,592 Shipping Way,Phoenix,29074,JP
1852,926,BILLING,482 Billing Ave,Los Angeles,66117,JP
1853,927,SHIPPING,881 Shipping Way,Berlin,91356,JP
1854,927,BILLING,687 Billing Ave,Paris,87815,US
1855,928,SHIPPING,198 Shipping Way,Houston,93596,JP
1856,928,BILLING,709 Billing Ave,New York,93145,US
1857,929,SHIPPING,221 Shipping Way,London,61631,DE
1858,929,BILLING,249 Billing Ave,Los Angeles,71282,CA
1859,930,SHIPPING,626 Shipping Way,Houston,26653,UK
1860,930,BILLING,593 Billing Ave,Los Angeles,63497,CA
1861,931,SHIPPING,126 Shipping Way,Paris,27244,CA
1862,931,BILLING,208 Billing Ave,London,36673,JP
1863,932,SHIPPING,279 Shipping Way,London,55728,JP
1864,932,BILLING,753 Billing Ave,Los Angeles,23145,US
1865,933,SHIPPING,797 Shipping Way,New York,17640,UK
1866,933,BILLING,539 Billing Ave,Toronto,89478,DE
1867,934,SHIPPING,395 Shipping Way,London,64097,DE
1868,934,BILLING,459 Billing Ave,New York,61425,US
1869,935,SHIPPING,114 Shipping Way,Phoenix,20662,UK
1870,935,BILLING,311 Billing Ave,Berlin,15842,JP
1871,936,SHIPPING,315 Shipping Way,Los Angeles,50066,DE
1872,936,BILLING,438 Billing Ave,Houston,31251,CA
1873,937,SHIPPING,684 Shipping Way,Tokyo,41678,UK
1874,937,BILLING,110 Billing Ave,London,28438,DE
1875,938,SHIPPING,191 Shipping Way,Paris,19258,UK
1876,938,BILLING,743 Billing Ave,Paris,80632,US
1877,939,SHIPPING,587 Shipping Way,Los Angeles,22664,JP
1878,939,BILLING,615 Billing Ave,New York,49950,JP
1879,940,SHIPPING,890 Shipping Way,Los Angeles,12421,UK
1880,940,BILLING,590 Billing Ave,New York,25404,CA
1881,941,SHIPPING,796 Shipping Way,Los Angeles,38877,DE
1882,941,BILLING,517 Billing Ave,Phoenix,30158,US
1883,942,SHIPPING,710 Shipping Way,Los Angeles,92748,CA
1884,942,BILLING,446 Billing Ave,Los Angeles,10845,UK
1885,943,SHIPPING,353 Shipping Way,London,22740,JP
1886,943,BILLING,441 Billing Ave,Paris,81985,UK
1887,944,SHIPPING,727 Shipping Way,Los Angeles,67732,UK
1888,944,BILLING,744 Billing Ave,Phoenix,63762,CA
1889,945,SHIPPING,945 Shipping Way,Paris,32274,DE
1890,945,BILLING,986 Billing Ave,Phoenix,19134,DE
1891,946,SHIPPING,979 Shipping Way,Los Angeles,69144,CA
1892,946,BILLING,772 Billing Ave,London,33658,UK
1893,947,SHIPPING,821 Shipping Way,New York,21206,JP
1894,947,BILLING,606 Billing Ave,Berlin,73027,UK
1895,948,SHIPPING,668 Shipping Way,Phoenix,98743,JP
1896,948,BILLING,80 Billing Ave,Los Angeles,72704,US
1897,949,SHIPPING,45 Shipping Way,Phoenix,58865,DE
1898,949,BILLING,475 Billing Ave,Berlin,47669,CA
1899,950,SHIPPING,979 Shipping Way,Phoenix,82002,CA
1900,950,BILLING,753 Billing Ave,London,64195,DE
1901,951,SHIPPING,998 Shipping Way,Toronto,25514,US
1902,951,BILLING,818 Billing Ave,Tokyo,80870,JP
1903,952,SHIPPING,737 Shipping Way,Toronto,91346,US
1904,952,BILLING,708 Billing Ave,Berlin,38082,UK
1905,953,SHIPPING,240 Shipping Way,Berlin,80589,UK
1906,953,BILLING,565 Billing Ave,New York,37266,DE
1907,954,SHIPPING,826 Shipping Way,Berlin,35756,DE
1908,954,BILLING,555 Billing Ave,Paris,66607,JP
1909,955,SHIPPING,275 Shipping Way,Chicago,36319,DE
1910,955,BILLING,251 Billing Ave,London,83714,CA
1911,956,SHIPPING,855 Shipping Way,London,93187,DE
1912,956,BILLING,167 Billing Ave,Phoenix,17887,JP
1913,957,SHIPPING,26 Shipping Way,Phoenix,54672,DE
1914,957,BILLING,494 Billing Ave,Houston,46719,JP
1915,958,SHIPPING,687 Shipping Way,Tokyo,62023,CA
1916,958,BILLING,296 Billing Ave,New York,64834,UK
1917,959,SHIPPING,867 Shipping Way,Tokyo,43704,DE
1918,959,BILLING,613 Billing Ave,Chicago,49788,US
1919,960,SHIPPING,693 Shipping Way,Houston,24855,CA
1920,960,BILLING,859 Billing Ave,Tokyo,65392,CA
1921,961,SHIPPING,511 Shipping Way,London,50072,UK
1922,961,BILLING,120 Billing Ave,New York,23161,CA
1923,962,SHIPPING,361 Shipping Way,Toronto,40590,JP
1924,962,BILLING,951 Billing Ave,Toronto,31278,US
1925,963,SHIPPING,996 Shipping Way,Paris,35064,UK
1926,963,BILLING,98 Billing Ave,London,64292,US
1927,964,SHIPPING,296 Shipping Way,Los Angeles,96796,JP
1928,964,BILLING,957 Billing Ave,Houston,81246,UK
1929,965,SHIPPING,460 Shipping Way,Berlin,96334,JP
1930,965,BILLING,596 Billing Ave,Houston,10540,US
1931,966,SHIPPING,548 Shipping Way,London,84001,UK
1932,966,BILLING,673 Billing Ave,Tokyo,29669,US
1933,967,SHIPPING,175 Shipping Way,Tokyo,43955,DE
1934,967,BILLING,296 Billing Ave,London,15256,US
1935,968,SHIPPING,808 Shipping Way,New York,90798,UK
1936,968,BILLING,795 Billing Ave,Toronto,48929,CA
1937,969,SHIPPING,962 Shipping Way,Los Angeles,60357,UK
1938,969,BILLING,175 Billing Ave,Los Angeles,63889,JP
1939,970,SHIPPING,494 Shipping Way,Los Angeles,13769,UK
1940,970,BILLING,121 Billing Ave,Chicago,24607,DE
1941,971,SHIPPING,144 Shipping Way,Toronto,58282,CA
1942,971,BILLING,208 Billing Ave,Los Angeles,22332,DE
1943,972,SHIPPING,881 Shipping Way,London,29370,CA
1944,972,BILLING,630 Billing Ave,Tokyo,10447,CA
1945,973,SHIPPING,263 Shipping Way,Tokyo,37825,UK
1946,973,BILLING,200 Billing Ave,Berlin,88032,US
1947,974,SHIPPING,326 Shipping Way,Chicago,20726,JP
1948,974,BILLING,488 Billing Ave,Chicago,33239,CA
1949,975,SHIPPING,803 Shipping Way,Los Angeles,87326,DE
1950,975,BILLING,487 Billing Ave,Berlin,22535,UK
1951,976,SHIPPING,803 Shipping Way,Phoenix,91541,CA
1952,976,BILLING,623 Billing Ave,Phoenix,11077,DE
1953,977,SHIPPING,852 Shipping Way,New York,54097,US
1954,977,BILLING,102 Billing Ave,London,94586,JP
1955,978,SHIPPING,875 Shipping Way,London,75432,DE
1956,978,BILLING,400 Billing Ave,London,70375,DE
1957,979,SHIPPING,257 Shipping Way,Berlin,27490,UK
1958,979,BILLING,587 Billing Ave,London,50498,UK
1959,980,SHIPPING,588 Shipping Way,Chicago,36107,UK
1960,980,BILLING,814 Billing Ave,London,38032,JP
1961,981,SHIPPING,459 Shipping Way,New York,93857,CA
1962,981,BILLING,977 Billing Ave,Paris,70445,JP
1963,982,SHIPPING,513 Shipping Way,Los Angeles,65975,JP
1964,982,BILLING,685 Billing Ave,Los Angeles,40139,US
1965,983,SHIPPING,368 Shipping Way,London,34393,US
1966,983,BILLING,368 Billing Ave,Paris,69909,JP
1967,984,SHIPPING,925 Shipping Way,Toronto,85314,UK
1968,984,BILLING,357 Billing Ave,New York,80634,US
1969,985,SHIPPING,435 Shipping Way,Los Angeles,26679,DE
1970,985,BILLING,506 Billing Ave,Chicago,67664,US
1971,986,SHIPPING,568 Shipping Way,Houston,96655,JP
1972,986,BILLING,271 Billing Ave,Los Angeles,62149,JP
1973,987,SHIPPING,880 Shipping Way,Berlin,94678,CA
1974,987,BILLING,187 Billing Ave,Houston,55584,UK
1975,988,SHIPPING,217 Shipping Way,Tokyo,69310,CA
1976,988,BILLING,797 Billing Ave,Paris,48217,JP
1977,989,SHIPPING,236 Shipping Way,New York,37082,DE
1978,989,BILLING,822 Billing Ave,Chicago,93543,JP
1979,990,SHIPPING,314 Shipping Way,London,30368,UK
1980,990,BILLING,231 Billing Ave,Houston,59296,CA
1981,991,SHIPPING,118 Shipping Way,Chicago,32138,UK
1982,991,BILLING,682 Billing Ave,London,72000,JP
1983,992,SHIPPING,743 Shipping Way,New York,82066,JP
1984,992,BILLING,440 Billing Ave,Toronto,89940,CA
1985,993,SHIPPING,650 Shipping Way,Los Angeles,98434,US
1986,993,BILLING,486 Billing Ave,Toronto,92915,DE
1987,994,SHIPPING,842 Shipping Way,London,44667,CA
1988,994,BILLING,352 Billing Ave,Phoenix,79706,UK
1989,995,SHIPPING,945 Shipping Way,New York,54805,DE
1990,995,BILLING,638 Billing Ave,Los Angeles,31797,JP
1991,996,SHIPPING,812 Shipping Way,Toronto,59872,DE
1992,996,BILLING,707 Billing Ave,Los Angeles,12877,CA
1993,997,SHIPPING,890 Shipping Way,Los Angeles,13151,CA
1994,997,BILLING,464 Billing Ave,Paris,35173,DE
1995,998,SHIPPING,252 Shipping Way,Chicago,42638,US
1996,998,BILLING,524 Billing Ave,New York,37729,JP
1997,999,SHIPPING,551 Shipping Way,Houston,51710,US
1998,999,BILLING,54 Billing Ave,Tokyo,30298,DE
1999,1000,SHIPPING,884 Shipping Way,Houston,92205,US
2000,1000,BILLING,967 Billing Ave,London,50666,CA
2001,1001,SHIPPING,710 Shipping Way,London,26785,UK
2002,1001,BILLING,863 Billing Ave,New York,56920,CA
2003,1002,SHIPPING,641 Shipping Way,New York,77409,US
2004,1002,BILLING,894 Billing Ave,Tokyo,59901,UK
2005,1003,SHIPPING,59 Shipping Way,London,31120,DE
2006,1003,BILLING,36 Billing Ave,New York,11865,CA
2007,1004,SHIPPING,125 Shipping Way,Chicago,23158,US
2008,1004,BILLING,402 Billing Ave,Chicago,52876,UK
2009,1005,SHIPPING,917 Shipping Way,London,81549,DE
2010,1005,BILLING,829 Billing Ave,Berlin,70999,DE
2011,1006,SHIPPING,554 Shipping Way,Berlin,34739,UK
2012,1006,BILLING,827 Billing Ave,New York,41248,JP
2013,1007,SHIPPING,790 Shipping Way,Houston,90157,DE
2014,1007,BILLING,621 Billing Ave,Los Angeles,27291,CA
2015,1008,SHIPPING,51 Shipping Way,Paris,33782,DE
2016,1008,BILLING,343 Billing Ave,Chicago,86363,US
2017,1009,SHIPPING,818 Shipping Way,Paris,97711,DE
2018,1009,BILLING,662 Billing Ave,Chicago,37890,DE
2019,1010,SHIPPING,189 Shipping Way,Chicago,63459,US
2020,1010,BILLING,481 Billing Ave,Berlin,95449,CA
2021,1011,SHIPPING,625 Shipping Way,London,46937,UK
2022,1011,BILLING,935 Billing Ave,Tokyo,22816,DE
2023,1012,SHIPPING,476 Shipping Way,Tokyo,77792,CA
2024,1012,BILLING,102 Billing Ave,Toronto,55458,US
2025,1013,SHIPPING,346 Shipping Way,Houston,21140,DE
2026,1013,BILLING,766 Billing Ave,Los Angeles,25498,CA
2027,1014,SHIPPING,434 Shipping Way,Chicago,17997,US
2028,1014,BILLING,339 Billing Ave,Phoenix,67678,DE
2029,1015,SHIPPING,342 Shipping Way,Houston,56670,JP
2030,1015,BILLING,559 Billing Ave,Berlin,59771,UK
2031,1016,SHIPPING,935 Shipping Way,Chicago,88378,DE
2032,1016,BILLING,122 Billing Ave,Toronto,83300,JP
2033,1017,SHIPPING,850 Shipping Way,Chicago,94477,CA
2034,1017,BILLING,161 Billing Ave,London,40859,UK
2035,1018,SHIPPING,691 Shipping Way,New York,72041,JP
2036,1018,BILLING,157 Billing Ave,Chicago,18690,UK
2037,1019,SHIPPING,392 Shipping Way,Los Angeles,77990,CA
2038,1019,BILLING,15 Billing Ave,Chicago,51569,JP
2039,1020,SHIPPING,393 Shipping Way,Chicago,24659,US
2040,1020,BILLING,186 Billing Ave,Paris,50492,JP
2041,1021,SHIPPING,494 Shipping Way,Paris,11830,JP
2042,1021,BILLING,810 Billing Ave,Paris,94742,UK
2043,1022,SHIPPING,92 Shipping Way,Paris,61317,CA
2044,1022,BILLING,394 Billing Ave,London,51780,US
2045,1023,SHIPPING,109 Shipping Way,Los Angeles,62127,CA
